Podcast Name,Episode Title,Date,Episode Description,Guess of Sponsorship,Matched Keyword
馬克信箱 (Dear Marcy),馬克信箱 19w51-1 - 也舔舔我的腳趾頭吧,"Sun, 19 Dec 2021 02:00:00 GMT","🐴ig: https://www.instagram.com/marc_orange
🦄ig: https://www.instagram.com/maryintower
🀄業配合作請來信: dearmarc1122@gmail.com
💰贊助馬克信箱▶
加入YT馬信會員 - https://bit.ly/supportmarcy
街口 - 900866569
台灣 - https://p.allpay.com.tw/kp4Ja
海外 - https://paypal.me/ormarc
Telegram▶ https://t.me/dearmarcy
🌳不會回的樹洞: Line🔍 @dearmarcy
#馬克信箱
",not_sponsored,no keyword found
馬克信箱 (Dear Marcy),馬克信箱 19w51 - 下面硬硬的怎麼開心？,"Tue, 21 Dec 2021 22:00:00 GMT","🐴ig: https://www.instagram.com/marc_orange
🦄ig: https://www.instagram.com/maryintower
🀄業配合作請來信: dearmarc1122@gmail.com
💰贊助馬克信箱▶
加入YT馬信會員 - https://bit.ly/supportmarcy
街口 - 900866569
台灣 - https://p.allpay.com.tw/kp4Ja
海外 - https://paypal.me/ormarc
Telegram▶ https://t.me/dearmarcy
🌳不會回的樹洞: Line🔍 @dearmarcy
#馬克信箱
",not_sponsored,no keyword found
馬克信箱 (Dear Marcy),馬克信箱PODCAST專屬QA時間：買榜／力宏／走鐘／身材改造,"Fri, 24 Dec 2021 15:00:00 GMT","別讓這個小園地荒蕪啊～

🐴ig: https://www.instagram.com/marc_orange
🦄ig: https://www.instagram.com/maryintower
🀄業配合作請來信: dearmarc1122@gmail.com
",not_sponsored,no keyword found
馬克信箱 (Dear Marcy),馬克信箱 19w52-1 - 意難忘,"Sun, 26 Dec 2021 02:00:00 GMT","全新一季，重磅登場：
台灣彩券原創Podcast節目【台灣彩券開講BAR】上線啦！ 
跟我們一起來趟聲音之旅，展開彩券的怪奇物語！ 
【台灣彩券開講BAR】： https://pse.is/3zfp3p (未滿十八歲不得購買及兌領彩券) 
🐴ig: https://www.instagram.com/marc_orange 
🦄ig: https://www.instagram.com/maryintower 
🀅業配合作請來信: dearmarc1122@gmail.com 
💰贊助馬克信箱▶ 
加入YT馬信會員 - https://bit.ly/supportmarcy 
街口 - 900866569 
台灣 - https://p.allpay.com.tw/kp4Ja 
海外 - https://paypal.me/ormarc 
Telegram▶ https://t.me/dearmarcy 🌳不會回的樹洞: Line🔍 @dearmarcy 
#馬克信箱 #台灣彩券
",not_sponsored,no keyword found
馬克信箱 (Dear Marcy),馬克信箱 19w52 - 鬼摸屌🍌,"Tue, 28 Dec 2021 22:00:00 GMT","準備跨年囉!!! 年份數字不重要啦，重要的是新的一年要來囉～
就像全新一季的台灣彩券原創節目也登場囉～
台灣彩券原創Podcast節目【台灣彩券開講BAR】上線啦！
跟我們一起來趟聲音之旅，展開彩券的怪奇物語！
【台灣彩券開講BAR】： https://pse.is/3zfp3p (未滿十八歲不得購買及兌領彩券)
🐴ig: https://www.instagram.com/marc_orange
🦄ig: https://www.instagram.com/maryintower
🀅業配合作請來信: dearmarc1122@gmail.com
💰贊助馬克信箱▶
加入YT馬信會員 - https://bit.ly/supportmarcy
街口 - 900866569
台灣 - https://p.allpay.com.tw/kp4Ja
海外 - https://paypal.me/ormarc
Telegram▶ https://t.me/dearmarcy
🌳不會回的樹洞: Line🔍 @dearmarcy
#馬克信箱 #台灣彩券
",not_sponsored,no keyword found
馬克信箱 (Dear Marcy),馬克信箱 19w52-2 - 零號磁鐵,"Fri, 31 Dec 2021 09:00:00 GMT","🐴ig: https://www.instagram.com/marc_orange
🦄ig: https://www.instagram.com/maryintower
🀄業配合作請來信: dearmarc1122@gmail.com
💰贊助馬克信箱▶
加入YT馬信會員 - https://bit.ly/supportmarcy
街口 - 900866569
台灣 - https://p.allpay.com.tw/kp4Ja
海外 - https://paypal.me/ormarc
Telegram▶ https://t.me/dearmarcy
🌳不會回的樹洞: Line🔍 @dearmarcy
#馬克信箱
",not_sponsored,no keyword found
馬克信箱 (Dear Marcy),馬克信箱 20w01 - ♨ 洗、洗、洗泰國浴,"Wed, 05 Jan 2022 09:00:00 GMT","🐴ig: https://www.instagram.com/marc_orange
🦄ig: https://www.instagram.com/maryintower
🀄業配合作請來信: dearmarc1122@gmail.com
💰贊助馬克信箱▶
加入YT馬信會員 - https://bit.ly/supportmarcy
街口 - 900866569
台灣 - https://p.allpay.com.tw/kp4Ja
海外 - https://paypal.me/ormarc
Telegram▶ https://t.me/dearmarcy
🌳不會回的樹洞: Line🔍 @dearmarcy
#馬克信箱
",not_sponsored,no keyword found
馬克信箱 (Dear Marcy),馬克信箱 20w02-1 - 不懂得放棄的嘗試，都只是徒勞,"Sun, 09 Jan 2022 14:00:00 GMT","🐴ig: https://www.instagram.com/marc_orange
🦄ig: https://www.instagram.com/maryintower
🀅業配合作請來信: dearmarc1122@gmail.com
💰贊助馬克信箱▶
街口 - 900866569
台灣 - https://p.allpay.com.tw/kp4Ja
海外 - https://paypal.me/ormarc
",not_sponsored,no keyword found
馬克信箱 (Dear Marcy),馬克信箱 20w02 - 床舖上的不是我的落紅，而是他的＿＿,"Tue, 11 Jan 2022 22:00:00 GMT","今年過年最風光的返鄉神器
Epson EF-11／EF-12自由「視」移動光屏
全球最小的3LCD雷射投影機
打造3倍彩色亮度
EF-12更搭載Yamaha 2.0聲道高音質喇叭
讓音色保有最真實的純粹
過年不用再搶電腦電視
帶著你的Epson迷你雷射投影機
哪裡都是你追劇的天地
超蝦趴的 EF-11 與 EF-12 
Epson EF-11: https://bit.ly/30RcKT1
Epson EF-12: https://bit.ly/3enLVc8
#自由視移動光屏 #彩色亮度點亮每一色 #投影機
※與Epson的商業合作※

🐴ig: https://www.instagram.com/marc_orange
🦄ig: https://www.instagram.com/maryintower
🀅業配合作請來信: dearmarc1122@gmail.com
💰贊助馬克信箱▶
街口 - 900866569
台灣 - https://p.allpay.com.tw/kp4Ja
海外 - https://paypal.me/ormarc
",not_sponsored,no keyword found
馬克信箱 (Dear Marcy),馬克信箱 20w03-1 - 很受用的四個字,"Sun, 16 Jan 2022 15:00:00 GMT","青春點點點五週年追思紀念會，售票資訊請密切關注：
🐴ig: https://www.instagram.com/marc_orange
🦄ig: https://www.instagram.com/maryintower
🀅業配合作請來信: dearmarc1122@gmail.com
💰贊助馬克信箱▶
街口 - 900866569
台灣 - https://p.allpay.com.tw/kp4Ja
海外 - https://paypal.me/ormarc
",not_sponsored,no keyword found
馬克信箱 (Dear Marcy),馬克信箱 20w03 - 菊花堪比蓮花的東京吉原泡泡浴紀實 feat. 微疼,"Tue, 18 Jan 2022 22:00:00 GMT","青春點點點五週年追思紀念會，售票資訊請密切關注：
🐴ig: https://www.instagram.com/marc_orange
🦄ig: https://www.instagram.com/maryintower
🀅業配合作請來信: dearmarc1122@gmail.com
💰贊助馬克信箱▶
街口 - 900866569
台灣 - https://p.allpay.com.tw/kp4Ja
海外 - https://paypal.me/ormarc
",not_sponsored,no keyword found
馬克信箱 (Dear Marcy),馬克信箱 20w04 - 愛情是政治經濟關係,"Tue, 25 Jan 2022 22:00:00 GMT","讓我們陪你一起度過封關前的忙碌~

🐴ig: https://www.instagram.com/marc_orange
🦄ig: https://www.instagram.com/maryintower
🀅業配合作請來信: dearmarc1122@gmail.com
💰贊助馬克信箱▶
街口 - 900866569
台灣 - https://p.allpay.com.tw/kp4Ja
海外 - https://paypal.me/ormarc
",not_sponsored,no keyword found
馬克信箱 (Dear Marcy),馬克信箱PODCAST專屬QA時間 - 2022最值得的投資 / 百靈果 / 好味小姐,"Thu, 27 Jan 2022 23:00:00 GMT","🐴ig: https://www.instagram.com/marc_orange
🦄ig: https://www.instagram.com/maryintower
🀅業配合作請來信: dearmarc1122@gmail.com
💰贊助馬克信箱▶
街口 - 900866569
台灣 - https://p.allpay.com.tw/kp4Ja
海外 - https://paypal.me/ormarc
",not_sponsored,no keyword found
馬克信箱 (Dear Marcy),馬克信箱 20w04 - 17歲情竇初開的少女,"Sat, 29 Jan 2022 01:00:00 GMT","讓馬克信箱陪你大掃除吧!!! (這集是普遍級，可以闔家收聽)

🐴ig: https://www.instagram.com/marc_orange
🦄ig: https://www.instagram.com/maryintower
🀅業配合作請來信: dearmarc1122@gmail.com
💰贊助馬克信箱▶
街口 - 900866569
台灣 - https://p.allpay.com.tw/kp4Ja
海外 - https://paypal.me/ormarc
",not_sponsored,no keyword found
馬克信箱 (Dear Marcy),馬克信箱 20w05-1 - 華燈初上的魚,"Sun, 30 Jan 2022 14:00:00 GMT","真實的歡場來信

🐴ig: https://www.instagram.com/marc_orange
🦄ig: https://www.instagram.com/maryintower
🀅業配合作請來信: dearmarc1122@gmail.com
💰贊助馬克信箱▶
街口 - 900866569
台灣 - https://p.allpay.com.tw/kp4Ja
海外 - https://paypal.me/ormarc
",not_sponsored,no keyword found
馬克信箱 (Dear Marcy),馬克信箱 20w05 - 妳們是未開化國家嗎？沒見過愛情啊！？,"Tue, 01 Feb 2022 22:00:00 GMT","回娘家囉，這一年最紅的戲是愛的迫降😂 

桃園市政府住宅發展處開辦社會住宅包租代管計畫，免付任何仲介費及服務費，房東加入可享有每月每屋租金1萬5千元的所得稅免稅額度及地價稅、房屋稅等減稅優惠，還可補助每年每屋1萬元的修繕費、3千5百元的保險費。房客加入則提供最高7千2百元的差額租金補助，有興趣的市民朋友可電洽桃園市政府委託廠商，諮詢專線如下：
兆基管理顧問股份有限公司桃園分公司0800-666-444
萬隆不動產開發有限公司0900-799-500
大佳地產股份有限公司0800-321-701

🐴ig: https://www.instagram.com/marc_orange
🦄ig: https://www.instagram.com/maryintower
🀅業配合作請來信: dearmarc1122@gmail.com
💰贊助馬克信箱▶
街口 - 900866569
台灣 - https://p.allpay.com.tw/kp4Ja
海外 - https://paypal.me/ormarc
",not_sponsored,no keyword found
馬克信箱 (Dear Marcy),【命中注定】是浪漫還是腦包？,"Sat, 05 Feb 2022 15:00:00 GMT","用心理學的話來說，你是偏向固定心態還是成長心態呢？固定心態者認為事物就是那個樣子，成長有其天花板，一切的一切都已經預告在前，當事物出生在這個世界上的那一刻起，就已經註定好成長的軌跡，事物的發生是必然，也必然是用註定好的型態發生。（我就請問，那我們幹嘛活著？幹嘛努力？）

🐴ig: https://www.instagram.com/marc_orange
🦄ig: https://www.instagram.com/maryintower
🀅業配合作請來信: dearmarc1122@gmail.com
💰贊助馬克信箱▶
街口 - 900866569
台灣 - https://p.allpay.com.tw/kp4Ja
海外 - https://paypal.me/ormarc
💰馬克信箱優惠專區 http://bit.ly/MarcyDiscount
🌞馬克瑪麗Line貼圖 - https://bit.ly/3AMdMML
🌳不會回的樹洞：Line🔍 @dearmarcy
",not_sponsored,no keyword found
馬克信箱 (Dear Marcy),馬克信箱 20w06-1 - 你不是失敗，你只是沒被選到而已...,"Sun, 06 Feb 2022 02:00:00 GMT","Cheer up, 沒選到你，是他們的損失。

🐴ig: https://www.instagram.com/marc_orange
🦄ig: https://www.instagram.com/maryintower
🀅業配合作請來信: dearmarc1122@gmail.com
💰贊助馬克信箱▶
街口 - 900866569
台灣 - https://p.allpay.com.tw/kp4Ja
海外 - https://paypal.me/ormarc
",not_sponsored,no keyword found
馬克信箱 (Dear Marcy),馬克信箱 20w06 - 男女間的肢體接觸，最多就是我用拳頭把妳打醒﻿，不能再多了,"Wed, 09 Feb 2022 09:00:00 GMT","🐴ig: https://www.instagram.com/marc_orange
🦄ig: https://www.instagram.com/maryintower
🀅業配合作請來信: dearmarc1122@gmail.com
💰贊助馬克信箱▶
街口 - 900866569
台灣 - https://p.allpay.com.tw/kp4Ja
海外 - https://paypal.me/ormarc
💰馬克信箱優惠專區 http://bit.ly/MarcyDiscount 
🌞馬克瑪麗Line貼圖 - https://bit.ly/3AMdMML
🌳不會回的樹洞：Line🔍 @dearmarcy
",not_sponsored,no keyword found
馬克信箱 (Dear Marcy),馬克信箱 20w07-1 - 越成熟的人，越知道要謙卑地守住基本功夫,"Sun, 13 Feb 2022 02:00:00 GMT","🐴ig: https://www.instagram.com/marc_orange
🦄ig: https://www.instagram.com/maryintower
🀅業配合作請來信: dearmarc1122@gmail.com
💰贊助馬克信箱▶
街口 - 900866569
台灣 - https://p.allpay.com.tw/kp4Ja
海外 - https://paypal.me/ormarc
💰馬克信箱優惠專區 http://bit.ly/MarcyDiscount
🌞馬克瑪麗Line貼圖 - https://bit.ly/3AMdMML
🌳不會回的樹洞：Line🔍 @dearmarcy
",not_sponsored,no keyword found
馬克信箱 (Dear Marcy),馬克信箱 20w07 - 你是什麼標點符號？,"Wed, 16 Feb 2022 09:00:00 GMT","🐴ig: https://www.instagram.com/marc_orange
🦄ig: https://www.instagram.com/maryintower
🀅業配合作請來信: dearmarc1122@gmail.com
💰贊助馬克信箱▶
街口 - 900866569
台灣 - https://p.allpay.com.tw/kp4Ja
海外 - https://paypal.me/ormarc
💰馬克信箱優惠專區 http://bit.ly/MarcyDiscount
🌞馬克瑪麗Line貼圖 - https://bit.ly/3AMdMML
🌳不會回的樹洞：Line🔍 @dearmarcy
",not_sponsored,no keyword found
馬克信箱 (Dear Marcy),馬克信箱 20w08-1 - 早餐店店員的怒吼💢,"Sun, 20 Feb 2022 02:00:00 GMT","🐴ig: https://www.instagram.com/marc_orange
🦄ig: https://www.instagram.com/maryintower
🀅業配合作請來信: dearmarc1122@gmail.com
💰贊助馬克信箱▶
街口 - 900866569
台灣 - https://p.allpay.com.tw/kp4Ja
海外 - https://paypal.me/ormarc
💰馬克信箱優惠專區 http://bit.ly/MarcyDiscount
🌞馬克瑪麗Line貼圖 - https://bit.ly/3AMdMML
🌳不會回的樹洞：Line🔍 @dearmarcy
",not_sponsored,no keyword found
馬克信箱 (Dear Marcy),馬克信箱 20w08 - 把過去的自卑封印在信裡,"Wed, 23 Feb 2022 09:00:00 GMT","🐴ig: https://www.instagram.com/marc_orange
🦄ig: https://www.instagram.com/maryintower
🀅業配合作請來信: dearmarc1122@gmail.com
💰贊助馬克信箱▶
街口 - 900866569
台灣 - https://p.allpay.com.tw/kp4Ja
海外 - https://paypal.me/ormarc
💰馬克信箱優惠專區 http://bit.ly/MarcyDiscount
🌞馬克瑪麗Line貼圖 - https://bit.ly/3AMdMML
🌳不會回的樹洞：Line🔍 @dearmarcy
",not_sponsored,no keyword found
馬克信箱 (Dear Marcy),馬克信箱 20w09-1 - 日本居大不易,"Sun, 27 Feb 2022 02:00:00 GMT","打造型男發電費洛蒙，就用『TS6 男士極淨私密沐浴露』！
→https://pse.is/3uk46z
木質調柔和麝香及雪松香氣， 讓異性小鹿亂撞，從裡到外增加爆棚魅力，魂牽夢縈到深夜！
「益生元＋原萃乳酸」配方，平衡私密肌弱酸環境，好膚質成就男人氣場，
按壓一下輕鬆洗淨全身，清爽控油，該邊不再癢癢難耐！
你，也想成為行動費洛蒙嗎？
專屬折扣碼：marc2022
現折50元！還有送沐浴球喔！

🐴ig: https://www.instagram.com/marc_orange
🦄ig: https://www.instagram.com/maryintower
🀅業配合作請來信: dearmarc1122@gmail.com
💰贊助馬克信箱▶
街口 - 900866569
台灣 - https://p.allpay.com.tw/kp4Ja
海外 - https://paypal.me/ormarc
💰馬克信箱優惠專區 http://bit.ly/MarcyDiscount
🌞馬克瑪麗Line貼圖 - https://bit.ly/3AMdMML
🌳不會回的樹洞：Line🔍 @dearmarcy
",not_sponsored,no keyword found
,,,,,
大人的Small Talk,EP208 時間該用來增強自己的長處，還是補足自己的短處？,"Wed, 01 Dec 2021 20:30:00 GMT","聽眾Zoe來信，身為聲音工作者的她，不僅要在自己的專業上進修，同時還要經營自媒體、行銷跟客戶溝通等等的事情。過往學校教育都是哪科不好補習哪科，但出了社會還應該用這樣的思維學習嗎？又或是應該把時間都投入在專業技能的深化上呢？這集節目Joe就從他的觀點，來分享他對這件事情的想法。

大人學線上課程
【V014銷售專業服務的系統化做法】https://bit.ly/3p9QsUL

大人學實體課程
【102流程設計與跨部門溝通(7PDU)】https://bit.ly/3rjaezF

【本集節目由 NordVPN 贊助播出】
世界上最快速的VPN服務，可同時使用6台裝置連線。
兩年方案享有27折優惠，再送1個月免費使用！
折扣優惠碼：daren
NordVPN註冊連結：https://nordvpn.com/daren

有什麼問題想問Joe跟Bryan嗎？提問&amp;合作信箱：podcast@ftpm.com.tw
如果你喜歡我們的節目，歡迎贊助我們：https://bit.ly/3kskVsZ
如果你喜歡這集節目，歡迎到Apple Podcast給我們五星評價，並留言給我們鼓勵！

FB｜https://www.facebook.com/darencademy/
IG｜https://www.instagram.com/da.ren.cademy/
大人學網站｜https://www.darencademy.com/",sponsored,贊助播出
大人的Small Talk,EP209 布萊恩的職業大百科：外商主管的職場哲學「問題的答案就在自己的嘴巴上！」｜Dell TDC董事總經理 葉怡亨 專訪,"Sun, 05 Dec 2021 20:30:37 GMT","眾所期待的職業大百科更新啦！這集節目將由戴爾台灣研發中心董事總經理葉怡亨 Simon Yeh，和Bryan一起聊聊，身在一個成員遍布全球各洲的團隊，該如何與不同文化背景的夥伴合作。非技術背景出身的Simon，也會分享自己是如何在科技公司的職場中發光發熱。原來有時候你不一定需要「非常有國際觀」才有機會進入外商，而是先讓企業看見你的某些特質，讓他們願意提供支持，進而將你培養成「國際化人才」！

【本集節目由戴爾科技集團贊助播出】
在戴爾，我們的使命是為人類創造更美好的世界。我們致力於推動人類發展，並為人類與地球建立正向永久的影響。
點此深入瞭解戴爾2030年願景：https://jobs.dell.com/progress-made-real

戴爾榮獲富比世評選為全球最佳雇主第七名，在人才培育方面透過完整的輪調機制，替台灣培育全球化人才，讓新一代年輕人不僅立足台灣同時能與全球優秀夥伴一同共事。目前校園招募計畫開跑中，歡迎各類背景的您加入。最新資訊請關注Careers at Dell 臉書。
搜尋最新職缺請上jobs.dell.com/Taiwan

有什麼問題想問Joe跟Bryan嗎？提問&amp;合作信箱：podcast@ftpm.com.tw
如果你喜歡我們的節目，歡迎贊助我們：https://bit.ly/3kskVsZ
如果你喜歡這集節目，歡迎到Apple Podcast給我們五星評價，並留言給我們鼓勵！

FB｜https://www.facebook.com/darencademy/
IG｜https://www.instagram.com/da.ren.cademy/
大人學網站｜https://www.darencademy.com/",sponsored,贊助播出
大人的Small Talk,EP210 「你竟敢用我的咒語來對付我？」抱怨，只是給敵人更多武器攻擊你🪄,"Wed, 08 Dec 2021 20:30:02 GMT","聽眾米樂來信說道，自己經常會找一位要好的同事訴苦，但最近這位同事卻把抱怨的內容加油添醋傳出去，使周圍的人對自己有了不好的印象，這樣的情況應該如何處理呢？這集節目Joe就和大家分享他對「抱怨」這件事情的看法，如果你也有喜歡抱怨這個壞習慣，建議你來聽聽Joe怎麼分析，為什麼它可能會害了你。

相關節目
《EP109 抱怨實在太有用，所以你該省著用！》
大人學實體課程
【P019電腦玩物Esor的時間管理哲學(7PDU)】https://bit.ly/3IqHnzJ

有什麼問題想問Joe跟Bryan嗎？提問&amp;合作信箱：podcast@ftpm.com.tw
如果你喜歡我們的節目，歡迎贊助我們：https://bit.ly/3kskVsZ
如果你喜歡這集節目，歡迎到Apple Podcast給我們五星評價，並留言給我們鼓勵！

FB｜https://www.facebook.com/darencademy/
IG｜https://www.instagram.com/da.ren.cademy/
大人學網站｜https://www.darencademy.com/",not_sponsored,no keyword found
大人的Small Talk,EP211 哪種時間管理方法最有效？不花你太多時間的那種！,"Sun, 12 Dec 2021 20:30:00 GMT","是不是總覺得事情好多，怎麼都忙不完？想要學習一套好的時間管理方法，卻總是無法落實。Bryan其實也跟大家一樣經歷過這樣的過程，結果花在研究時間管理工具的時間，比省下的時間還要多！這集節目Bryan將會和大家分享幾個，最終他歸納出的時間管理方式，如果你也有這方面的需求，歡迎也來參考看看Bryan的做法吧！

大人學實體課程
【P019電腦玩物Esor的時間管理哲學(7PDU)】https://bit.ly/3EX3nAh
【P061給男性的大人魅力穿搭】https://bit.ly/3DIgmV1

大人學線上課程
【V020專案心理學(5PDU)】https://bit.ly/3DIoDIu

有什麼問題想問Joe跟Bryan嗎？提問&amp;合作信箱：podcast@ftpm.com.tw
如果你喜歡我們的節目，歡迎贊助我們：https://bit.ly/3kskVsZ
如果你喜歡這集節目，歡迎到Apple Podcast給我們五星評價，並留言給我們鼓勵！

FB｜https://www.facebook.com/darencademy/
IG｜https://www.instagram.com/da.ren.cademy/
大人學網站｜https://www.darencademy.com/",not_sponsored,no keyword found
大人的Small Talk,EP212 想得多不是悲觀，對人生無能為力的放棄才是悲觀,"Wed, 15 Dec 2021 20:30:37 GMT","有次學員和Joe說道，自己也是個會想得比較多、想得比較周全的人，但被身邊的人認為這樣太過悲觀，不禁也開始自我懷疑了起來。這集節目Joe想和這些被認為想太多的朋友們分享，「想得充分」和「悲觀」之間的差別，如果你也有這樣的困擾，或許這集節目能給你一些方向。

大人學實體課程
【106動態排程基礎(14PDU)】https://bit.ly/3dUiTku

有什麼問題想問Joe跟Bryan嗎？提問&amp;合作信箱：podcast@ftpm.com.tw
如果你喜歡我們的節目，歡迎贊助我們：https://bit.ly/3kskVsZ
如果你喜歡這集節目，歡迎到Apple Podcast給我們五星評價，並留言給我們鼓勵！

FB｜https://www.facebook.com/darencademy/
IG｜https://www.instagram.com/da.ren.cademy/
大人學網站｜https://www.darencademy.com/",not_sponsored,no keyword found
大人的Small Talk,EP213 你不必因為嫉妒別人而感到羞愧——談談羨慕與嫉妒的差別,"Sun, 19 Dec 2021 20:30:07 GMT","當我們看到一些成功人士時，心裡不禁會產生「羨慕」和「嫉妒」的心情，但你有沒有想過這兩種心情究竟有什麼差別？難道「嫉妒」就只是一種應該避免的負面情緒嗎？這集節目Bryan將和你分享他對這兩者的分析，並告訴你該如何將嫉妒心轉變為你前進的動力。

大人學線上課程
【V025給內向者的「不得不」職場社交指南】https://bit.ly/3e2AoyN

有什麼問題想問Joe跟Bryan嗎？提問&amp;合作信箱：podcast@ftpm.com.tw
如果你喜歡我們的節目，歡迎贊助我們：https://bit.ly/3kskVsZ
如果你喜歡這集節目，歡迎到Apple Podcast給我們五星評價，並留言給我們鼓勵！

FB｜https://www.facebook.com/darencademy/
IG｜https://www.instagram.com/da.ren.cademy/
大人學網站｜https://www.darencademy.com/",not_sponsored,no keyword found
大人的Small Talk,EP214 「專案管理」怎麼學？,"Wed, 22 Dec 2021 20:30:16 GMT","聽眾宗德來信說道，發現我們的節目始終圍繞著「專案管理」，來應對人生中的大小事情，是不是可以專門做一集節目來談談專案管理呢？這集節目Joe就來和大家分享「什麼是專案管理」、「專案管理該具備的能力」，還有「該如何學習專案管理」。

大人學實體課程
【P021職場新鮮人必學的基本功】https://bit.ly/3E6vqfa
【101專案管理一日特訓班(7PDU)】https://bit.ly/3yGqqg4
【102流程設計與跨部門溝通(7PDU)】https://bit.ly/3eaz7pv

有什麼問題想問Joe跟Bryan嗎？提問&amp;合作信箱：podcast@ftpm.com.tw
如果你喜歡我們的節目，歡迎贊助我們：https://bit.ly/3kskVsZ
如果你喜歡這集節目，歡迎到Apple Podcast給我們五星評價，並留言給我們鼓勵！

FB｜https://www.facebook.com/darencademy/
IG｜https://www.instagram.com/da.ren.cademy/
大人學網站｜https://www.darencademy.com/",not_sponsored,no keyword found
大人的Small Talk,EP215 影響我職涯最大的外掛技能——銷售能力,"Sun, 26 Dec 2021 20:30:30 GMT","談到銷售或是業務的工作，很多人想到的是整天跟客戶油嘴滑舌、交際應酬的負面形象，過去的Bryan也這麼覺得，但後來經過幾次不同的體驗，他漸漸發現銷售能力背後真正的精神所在。這集Bryan將會分享讓他改變想法的幾個關鍵轉捩點，甚至最後還推薦每個人都應該學習銷售的能力，就讓我們戴上耳機，聽聽他怎麼說吧！

大人學線上課程
【V014銷售專業服務的系統化做法】https://bit.ly/3J7XDpB

【本集節目由Lenovo贊助播出】
大人的Small Talk粉絲於Lenovo官網專屬優惠碼：SmallTalkX1C9
在2022年1月16號前購買X1全系列筆電 (包含現貨/客製化)，除限時優惠價，還享有­­額外8%折扣優惠
購買連結：https://skyurl.cc/Z1xuSVZ

ThinkPad X1 Carbon Gen 9 經典不敗旗艦機，輕薄碳纖筆電之王

Intel®Evo™ 平台
最高可長達 16 小時長效電池續航力
最高第 11 代 Intel®Core™ i7 vPro®處理器
效能強勢的 Intel®Iris™ Xe顯示卡
低耗電面板通過 TÜV Rheinland 認證，有效減少藍光放射
有全新單桿式鉸鏈、雙重風扇及後置通風設計，有效提升智慧散熱
通過 12 項軍事級要求及超過 200 種品質測試，軍事級強悍風格



有什麼問題想問Joe跟Bryan嗎？提問&amp;合作信箱：podcast@ftpm.com.tw
如果你喜歡我們的節目，歡迎贊助我們：https://bit.ly/3kskVsZ
如果你喜歡這集節目，歡迎到Apple Podcast給我們五星評價，並留言給我們鼓勵！

FB｜https://www.facebook.com/darencademy/
IG｜https://www.instagram.com/da.ren.cademy/
大人學網站｜https://www.darencademy.com/",sponsored,專屬優惠
大人的Small Talk,EP216 新年目標做不到，往往是你一開始界定目標的方式就不對,"Wed, 29 Dec 2021 20:30:39 GMT","很多朋友每年都有訂定新年目標的習慣，但總有些目標是每年一直被拿出來卻又達不到的。這集節目Joe將會用他在企業授課的內容來解析，為什麼總有些目標做不到，你又該如何訂定一個好的目標，讓自己可以不斷進步。就讓我們用這集節目來迎接新的一年吧！

大人學實體課程
【L002大人學英文：商務Email的結構化寫作法】https://bit.ly/3ehrCgw
大人學線上課程
【V009有效自我改變的系統化做法 線上自學版】https://bit.ly/3ebXcMS

有什麼問題想問Joe跟Bryan嗎？提問&amp;合作信箱：podcast@ftpm.com.tw
如果你喜歡我們的節目，歡迎贊助我們：https://bit.ly/3kskVsZ
如果你喜歡這集節目，歡迎到Apple Podcast給我們五星評價，並留言給我們鼓勵！

FB｜https://www.facebook.com/darencademy/
IG｜https://www.instagram.com/da.ren.cademy/
大人學網站｜https://www.darencademy.com/",not_sponsored,no keyword found
大人的Small Talk,EP217 不卑不亢向老闆表達意見，是你職涯最重要的修練！,"Sun, 02 Jan 2022 20:30:40 GMT","在職場上，老闆和主管是許多人痛苦的來源，時不時就推翻已經決定好的事、突然提出新工作打亂進度、看不到團隊的辛苦等等，這些內心受委屈的學員或聽眾經常會跑來向我們抱怨，但他們總是沒有去直接和主管表達自己的意見。這集節目Bryan將和你分析，為什麼你應該經常與你的老闆溝通，這對你長期的職涯又有哪些好處。結尾也會示範話該怎麼說，才能不冒犯地表達意見！

大人學線上課程
【V017辦公室的閱讀空氣說話術】https://bit.ly/3qhTNl9

有什麼問題想問Joe跟Bryan嗎？提問&amp;合作信箱：podcast@ftpm.com.tw
如果你喜歡我們的節目，歡迎贊助我們：https://bit.ly/3kskVsZ
如果你喜歡這集節目，歡迎到Apple Podcast給我們五星評價，並留言給我們鼓勵！

FB｜https://www.facebook.com/darencademy/
IG｜https://www.instagram.com/da.ren.cademy/
大人學網站｜https://www.darencademy.com/",not_sponsored,no keyword found
